CustomerID,Age,Gender,State,Operator,SIMTenureMonths,RechargeAmount,RechargeFrequencyDays,DataUsageGB,CallMinutes,SMSUsage,PlanType,NetworkComplaints,DroppedCalls,LateRechargeDays,CustomerSupportCalls,SatisfactionScore,PortRequest,Churn
CUST00240,22,Male,Karnataka,Jio,29,149,28,21.3,442,57,Prepaid,0,13,9,0,4,No,Yes
CUST00241,54,Female,Rajasthan,Jio,47,699,60,12.87,1043,67,Postpaid,2,13,1,2,3,No,No
CUST00242,46,Female,Gujarat,Vi,91,299,60,32.74,980,81,Prepaid,0,9,1,1,4,No,No
CUST00243,43,Female,Tamil Nadu,BSNL,34,399,30,41.85,183,58,Postpaid,3,10,0,2,2,No,Yes
CUST00244,31,Male,Karnataka,Vi,20,999,35,31.52,297,17,Postpaid,0,0,13,0,5,No,Yes
CUST00245,45,Male,Karnataka,Airtel,11,699,35,47.93,69,183,Postpaid,0,4,3,0,5,No,No
CUST00246,18,Female,Punjab,Jio,13,1199,30,30.03,156,10,Postpaid,7,29,0,5,2,Yes,No
CUST00247,40,Male,Gujarat,Airtel,45,2999,28,8.6,638,29,Postpaid,1,0,1,1,4,No,No
CUST00248,37,Female,West Bengal,Jio,2,199,28,24.76,797,17,Prepaid,3,10,0,3,3,No,No
CUST00249,18,Female,Punjab,Vi,10,299,28,25.51,514,44,Prepaid,0,1,8,1,5,No,No
CUST00250,40,Female,Maharashtra,Airtel,41,499,28,11.56,167,67,Prepaid,0,11,4,0,4,No,No
CUST00251,42,Male,Uttar Pradesh,Vi,44,199,28,18.59,131,41,Prepaid,0,13,0,2,4,No,No
CUST00252,18,Male,Karnataka,Airtel,33,299,28,8.38,116,6,Prepaid,0,0,4,2,5,No,No
CUST00253,21,Female,Maharashtra,Vi,21,399,28,22.95,574,23,Prepaid,0,9,4,0,4,No,No
CUST00254,60,Male,Delhi,Jio,35,299,28,31.57,400,23,Prepaid,1,5,10,3,5,No,No
CUST00255,33,Male,Kerala,Airtel,19,1199,35,26.9,429,39,Postpaid,0,0,0,0,4,No,No
CUST00256,47,Male,Maharashtra,Airtel,83,239,28,20.68,1006,51,Prepaid,3,11,7,2,2,Yes,Yes
CUST00257,49,Female,Rajasthan,Jio,40,299,35,19.68,874,79,Prepaid,1,8,0,2,4,No,No
CUST00258,40,Female,Tamil Nadu,BSNL,37,399,35,24.18,671,32,Prepaid,2,7,0,2,3,No,No
CUST00259,47,Male,Telangana,Airtel,46,799,21,9.1,828,140,Prepaid,0,10,5,1,5,No,No
CUST00260,18,Male,Maharashtra,Airtel,43,799,28,27.26,254,80,Postpaid,0,8,1,0,4,No,No
CUST00261,32,Female,Uttar Pradesh,Vi,107,239,28,50.72,639,74,Prepaid,2,9,8,1,5,No,No
CUST00262,18,Other,Uttar Pradesh,Vi,59,149,45,13.6,514,40,Prepaid,1,0,1,1,4,No,No
CUST00263,18,Male,Uttar Pradesh,Airtel,1,149,35,18.06,181,64,Prepaid,2,5,3,1,5,No,No
CUST00264,28,Male,Kerala,BSNL,38,99,35,35.81,376,3,Prepaid,1,16,0,2,5,No,No
CUST00265,27,Female,Madhya Pradesh,Jio,30,239,28,18.32,756,96,Prepaid,2,9,8,1,4,No,No
CUST00266,35,Female,Maharashtra,Jio,3,299,28,15.06,1059,173,Prepaid,1,16,0,1,4,No,No
CUST00267,35,Female,Tamil Nadu,Airtel,44,499,35,16.81,923,49,Prepaid,4,4,2,3,2,No,No
CUST00268,37,Female,Delhi,Jio,69,149,28,44.68,1134,41,Prepaid,1,5,16,1,4,No,No
CUST00269,37,Male,Karnataka,Airtel,74,1499,30,10.18,624,18,Postpaid,0,5,1,1,4,No,No
CUST00270,39,Male,Tamil Nadu,Jio,27,299,28,4.53,413,129,Prepaid,7,13,3,4,1,Yes,Yes
CUST00271,23,Female,Delhi,Airtel,100,499,28,16.83,1161,33,Prepaid,0,1,10,0,4,No,No
CUST00272,26,Female,Delhi,Vi,108,149,35,10.23,1023,70,Prepaid,4,17,6,2,3,No,Yes
CUST00273,35,Female,Punjab,Airtel,93,199,28,19.5,985,35,Prepaid,0,2,2,1,5,No,No
CUST00274,35,Female,Maharashtra,Others,45,2499,30,18.8,599,55,Postpaid,2,13,0,1,3,No,No
CUST00275,22,Male,Kerala,Vi,2,239,35,13.81,231,21,Prepaid,2,9,0,1,4,No,No
CUST00276,48,Male,Tamil Nadu,Jio,49,399,30,22.29,654,41,Postpaid,0,6,5,2,4,No,No
CUST00277,44,Female,Uttar Pradesh,Jio,12,239,45,31.88,1087,125,Prepaid,6,32,0,3,1,No,Yes
CUST00278,25,Female,Madhya Pradesh,Jio,75,699,45,51.13,823,27,Postpaid,0,5,0,0,5,No,No
CUST00279,32,Female,Delhi,Vi,1,599,45,11.03,1191,124,Prepaid,2,4,0,2,3,No,No
CUST00280,59,Female,Delhi,Jio,57,199,28,39.74,364,132,Prepaid,0,2,0,0,5,No,No
CUST00281,37,Female,Delhi,Jio,22,239,28,27.45,78,55,Prepaid,0,3,7,0,5,No,No
CUST00282,40,Male,Delhi,BSNL,3,239,14,13.97,1068,54,Prepaid,0,2,1,0,5,No,No
CUST00283,28,Male,Kerala,Airtel,70,239,28,12.82,563,53,Prepaid,0,0,0,0,5,No,No
CUST00284,31,Male,Madhya Pradesh,Jio,108,149,45,14.95,411,53,Prepaid,1,8,29,2,4,No,Yes
CUST00285,53,Male,Maharashtra,Jio,38,1499,28,37.17,1236,9,Postpaid,0,7,0,0,5,No,No
CUST00286,36,Male,Maharashtra,Vi,44,149,28,4.7,816,9,Prepaid,1,4,0,4,3,No,No
CUST00287,34,Male,Delhi,BSNL,22,499,28,17.27,719,0,Prepaid,6,17,10,4,2,No,Yes
CUST00288,35,Male,Maharashtra,Jio,12,699,28,12.65,601,110,Postpaid,1,0,3,1,5,No,No
CUST00289,66,Male,Uttar Pradesh,Airtel,7,299,28,33.46,891,8,Prepaid,1,13,24,1,3,No,No
CUST00290,35,Female,Gujarat,Vi,25,799,28,13.71,469,99,Postpaid,0,0,1,0,4,No,No
CUST00291,25,Male,Tamil Nadu,Vi,3,599,28,15.41,612,23,Prepaid,3,15,0,3,4,No,No
CUST00292,27,Male,Maharashtra,Vi,97,199,35,69.07,386,45,Prepaid,1,8,4,1,3,No,No
CUST00293,44,Female,Karnataka,Airtel,117,199,14,11.35,744,144,Prepaid,1,4,0,1,4,No,No
CUST00294,18,Male,Uttar Pradesh,BSNL,11,2999,28,23.56,280,21,Postpaid,3,11,9,2,2,No,Yes
CUST00295,40,Male,Tamil Nadu,Jio,73,1499,30,33.38,508,23,Postpaid,0,13,19,1,4,No,No
CUST00296,26,Male,Punjab,Jio,84,799,60,15.31,894,64,Postpaid,1,12,0,1,5,No,No
CUST00297,18,Female,Telangana,Vi,1,399,28,10.31,523,22,Prepaid,4,13,0,2,4,No,Yes
CUST00298,23,Male,Delhi,Airtel,52,999,28,5.41,263,13,Postpaid,1,7,7,2,4,No,No
CUST00299,35,Female,Maharashtra,Vi,46,299,21,10.67,420,4,Prepaid,0,9,11,0,4,Yes,No
CUST00300,52,Male,Madhya Pradesh,Jio,4,199,28,48.23,677,38,Prepaid,1,8,5,2,3,No,No
CUST00301,46,Male,Telangana,Vi,22,699,30,21.71,498,94,Postpaid,0,5,13,1,5,No,No
CUST00302,31,Male,Madhya Pradesh,Jio,98,239,45,21.64,1449,66,Prepaid,3,15,1,3,3,No,No
CUST00303,47,Male,Maharashtra,Airtel,32,299,28,19.23,985,57,Prepaid,3,18,1,2,4,No,No
CUST00304,31,Female,Punjab,Jio,46,199,21,47.7,1241,92,Prepaid,1,2,0,2,5,No,No
CUST00305,18,Female,Karnataka,Airtel,6,399,30,15.04,623,43,Postpaid,1,3,9,1,5,No,No
CUST00306,35,Other,Uttar Pradesh,Vi,59,199,45,31.45,536,142,Prepaid,1,11,19,1,4,No,No
CUST00307,18,Male,Telangana,Jio,12,599,28,26.88,407,10,Prepaid,1,7,5,3,5,No,No
CUST00308,44,Male,Gujarat,Jio,35,699,35,39.26,271,10,Postpaid,1,15,3,2,4,No,No
CUST00309,45,Female,Telangana,Airtel,48,199,21,7.04,608,19,Prepaid,1,8,3,2,3,No,Yes
CUST00310,24,Male,Karnataka,Vi,8,299,60,63.45,164,37,Prepaid,0,6,0,1,3,No,Yes
CUST00311,37,Male,Punjab,Jio,46,299,28,14.06,688,61,Prepaid,0,0,9,1,5,No,No
CUST00312,37,Male,Karnataka,Jio,28,499,35,8.63,637,56,Postpaid,2,0,1,1,4,No,Yes
CUST00313,45,Male,Kerala,Jio,30,399,45,38.39,368,62,Prepaid,0,4,13,0,5,Yes,Yes
CUST00314,20,Female,Maharashtra,BSNL,22,239,21,21.64,433,94,Prepaid,1,6,9,1,4,No,No
CUST00315,42,Female,Uttar Pradesh,Jio,42,149,28,50.23,526,161,Prepaid,0,0,7,1,5,No,No
CUST00316,19,Female,Rajasthan,Jio,48,99,35,21.37,304,83,Prepaid,0,3,5,0,5,No,No
CUST00317,44,Male,Tamil Nadu,Vi,15,499,28,11.14,1033,53,Prepaid,0,2,4,0,5,Yes,No
CUST00318,48,Male,Gujarat,Vi,1,239,21,18.78,155,23,Prepaid,0,0,0,0,5,No,No
CUST00319,27,Male,Uttar Pradesh,Jio,28,299,28,23.56,211,14,Prepaid,1,18,0,2,4,No,Yes
CUST00320,50,Male,Gujarat,Others,41,699,35,48.01,266,235,Postpaid,0,2,2,0,4,No,No
CUST00321,18,Male,Rajasthan,Airtel,64,299,45,31.23,363,15,Prepaid,0,3,0,1,5,No,No
CUST00322,48,Female,Karnataka,Airtel,23,499,30,18.37,836,115,Postpaid,0,1,0,2,5,No,No
CUST00323,52,Female,Kerala,Airtel,104,239,60,12.68,286,43,Prepaid,2,12,0,4,2,No,No
CUST00324,39,Male,Maharashtra,BSNL,47,599,28,30.34,440,21,Prepaid,2,10,1,1,4,No,Yes
CUST00325,33,Female,Gujarat,Jio,20,299,28,41.59,399,94,Prepaid,2,10,0,2,5,No,No
CUST00326,39,Female,Gujarat,Jio,14,799,30,29.07,964,42,Postpaid,0,12,23,0,5,No,No
CUST00327,28,Male,Delhi,Jio,9,199,28,18.0,1296,78,Prepaid,2,9,1,2,4,No,Yes
CUST00328,66,Female,Gujarat,Vi,77,999,30,23.73,348,32,Postpaid,4,5,13,3,3,Yes,Yes
CUST00329,28,Male,Tamil Nadu,Airtel,31,299,28,28.6,1090,26,Prepaid,2,13,0,2,4,No,No
CUST00330,51,Male,Telangana,Airtel,77,199,21,27.02,180,90,Prepaid,7,23,5,4,1,No,Yes
CUST00331,26,Male,Uttar Pradesh,Jio,1,399,28,33.69,858,11,Prepaid,1,6,8,3,3,No,No
CUST00332,54,Female,Rajasthan,Airtel,23,299,28,25.53,663,26,Prepaid,0,2,4,1,5,No,No
CUST00333,59,Male,Maharashtra,Vi,19,299,35,22.64,790,62,Prepaid,1,2,3,2,5,No,No
CUST00334,40,Male,Uttar Pradesh,Jio,10,199,28,11.95,1319,44,Prepaid,2,15,15,1,4,No,No
CUST00335,38,Male,Gujarat,Vi,48,399,28,15.13,315,64,Prepaid,0,6,0,0,5,No,No
CUST00336,24,Male,West Bengal,Jio,53,199,28,67.41,637,56,Prepaid,2,19,12,1,3,No,Yes
CUST00337,22,Female,Karnataka,Vi,36,239,28,23.83,135,29,Prepaid,4,25,12,3,3,Yes,Yes
CUST00338,39,Female,Delhi,Jio,81,499,28,25.34,493,72,Prepaid,0,3,19,0,5,Yes,No
CUST00339,52,Male,Delhi,Airtel,86,199,35,47.69,102,5,Prepaid,1,1,8,1,4,No,No
CUST00340,28,Male,Madhya Pradesh,Others,69,499,35,51.58,785,94,Prepaid,2,8,0,2,4,No,No
CUST00341,61,Male,Maharashtra,Others,13,299,28,26.4,631,60,Prepaid,2,10,0,2,4,No,No
CUST00342,28,Male,Rajasthan,Jio,31,999,30,20.69,556,54,Postpaid,1,11,4,1,5,No,No
CUST00343,38,Male,Gujarat,Airtel,82,399,28,48.99,1178,25,Prepaid,0,8,7,0,5,No,No
CUST00344,38,Male,Uttar Pradesh,Jio,28,699,30,13.74,592,30,Postpaid,1,16,10,1,4,No,No
CUST00345,34,Male,Telangana,Vi,91,239,35,33.81,377,13,Prepaid,2,11,0,1,4,No,No
CUST00346,18,Female,Delhi,Airtel,35,239,28,8.77,1094,50,Prepaid,2,0,13,1,3,No,No
CUST00347,28,Female,Tamil Nadu,Airtel,4,239,28,33.01,734,11,Prepaid,1,2,0,1,4,No,No
CUST00348,37,Male,Kerala,Jio,16,149,45,19.7,549,98,Prepaid,1,0,10,2,5,Yes,Yes
CUST00349,34,Male,Tamil Nadu,BSNL,11,399,21,22.8,230,13,Prepaid,6,31,3,3,3,No,Yes
CUST00350,43,Female,Tamil Nadu,Airtel,23,199,21,33.39,152,47,Prepaid,0,8,1,0,5,No,No
CUST00351,44,Male,Rajasthan,Jio,24,499,90,26.23,429,45,Prepaid,0,0,10,0,5,No,No
CUST00352,32,Female,Uttar Pradesh,Jio,11,399,28,5.27,473,8,Prepaid,2,15,0,2,3,No,No
CUST00353,23,Female,Maharashtra,Jio,11,999,30,15.05,60,25,Postpaid,1,7,0,1,4,No,No
CUST00354,54,Male,Madhya Pradesh,Airtel,37,149,21,32.87,462,34,Prepaid,2,4,1,1,3,No,No
CUST00355,19,Male,Delhi,BSNL,26,239,28,28.86,403,106,Prepaid,3,17,20,3,4,No,No
CUST00356,28,Female,Maharashtra,Vi,28,2499,30,27.99,621,122,Postpaid,0,0,0,0,5,No,Yes
CUST00357,25,Male,West Bengal,Airtel,113,499,28,32.64,502,15,Prepaid,6,17,1,4,1,Yes,Yes
CUST00358,44,Female,Delhi,Vi,37,199,14,33.1,341,73,Prepaid,4,12,2,2,3,No,No
CUST00359,51,Female,Maharashtra,Airtel,111,799,30,48.11,766,35,Postpaid,3,21,1,3,2,No,No
CUST00360,33,Male,Uttar Pradesh,Jio,46,149,21,44.63,219,43,Prepaid,0,9,0,1,5,No,No
CUST00361,38,Male,Telangana,Others,120,239,28,43.37,1216,51,Prepaid,6,22,0,3,1,No,Yes
CUST00362,40,Female,Telangana,Jio,39,149,28,21.1,235,18,Prepaid,2,7,1,2,4,No,No
CUST00363,57,Male,Kerala,Jio,116,199,21,12.18,1018,65,Prepaid,0,8,6,2,5,No,No
CUST00364,18,Male,Telangana,Others,9,399,14,4.96,656,106,Prepaid,1,7,5,2,4,No,No
CUST00365,44,Female,Maharashtra,Jio,28,99,28,15.36,1015,18,Prepaid,0,8,5,0,5,No,No
CUST00366,40,Male,Delhi,Vi,85,299,28,37.93,203,88,Prepaid,1,9,1,1,5,No,No
CUST00367,31,Female,Madhya Pradesh,BSNL,115,149,21,5.71,615,89,Prepaid,0,5,5,0,4,No,No
CUST00368,39,Female,Delhi,Airtel,11,499,30,8.17,1090,48,Postpaid,4,26,0,2,2,No,Yes
CUST00369,44,Male,Rajasthan,Jio,62,1199,30,34.21,1465,26,Postpaid,3,22,4,4,2,No,Yes
CUST00370,42,Male,Rajasthan,Jio,25,1199,28,7.49,588,52,Postpaid,0,0,0,1,5,No,No
CUST00371,61,Male,Delhi,Jio,77,1499,35,28.87,1118,62,Postpaid,0,4,5,2,4,No,No
CUST00372,37,Male,Telangana,Airtel,19,299,28,49.79,426,48,Prepaid,1,6,2,2,4,No,No
CUST00373,35,Male,Tamil Nadu,Vi,35,999,35,65.07,202,51,Postpaid,1,16,3,3,3,No,No
CUST00374,33,Female,Tamil Nadu,Airtel,71,239,28,4.69,1249,7,Prepaid,6,25,2,4,1,Yes,Yes
CUST00375,42,Male,Punjab,Airtel,21,399,28,57.49,718,17,Prepaid,1,10,5,1,5,No,No
CUST00376,35,Male,Tamil Nadu,Airtel,41,239,28,15.31,322,23,Prepaid,7,20,0,5,1,No,Yes
CUST00377,35,Female,Gujarat,Airtel,14,99,28,14.93,543,2,Prepaid,2,12,0,2,4,No,Yes
CUST00378,35,Male,Tamil Nadu,Vi,22,1199,30,6.58,464,109,Postpaid,1,2,7,2,4,No,No
CUST00379,33,Female,Madhya Pradesh,Jio,81,299,28,26.78,741,61,Prepaid,1,9,5,3,4,No,No
CUST00380,28,Male,West Bengal,Vi,86,239,60,16.56,2135,218,Prepaid,4,12,4,2,4,No,No
CUST00381,40,Male,West Bengal,Airtel,25,799,45,13.04,1098,1,Prepaid,2,9,2,1,4,No,Yes
CUST00382,32,Female,Uttar Pradesh,Jio,77,239,45,32.26,544,1,Prepaid,4,19,5,2,3,No,No
CUST00383,42,Female,Karnataka,Jio,42,799,60,54.43,300,58,Postpaid,0,6,1,0,5,No,No
CUST00384,36,Female,Telangana,Jio,86,699,30,21.49,234,65,Postpaid,0,8,0,2,5,No,No
CUST00385,30,Female,Telangana,Airtel,54,399,21,17.32,339,60,Prepaid,1,6,13,1,5,No,No
CUST00386,54,Female,Gujarat,Jio,37,299,28,16.5,455,30,Prepaid,0,2,15,1,5,No,No
CUST00387,34,Male,Maharashtra,BSNL,17,299,28,22.31,1448,160,Prepaid,1,3,1,1,5,No,No
CUST00388,42,Male,Punjab,Airtel,89,399,28,58.88,615,124,Postpaid,1,8,6,2,4,No,No
CUST00389,27,Female,Telangana,BSNL,17,499,28,18.81,377,51,Prepaid,0,3,0,2,5,No,No
CUST00390,18,Female,Telangana,Jio,6,999,30,16.47,268,37,Postpaid,4,15,10,2,2,No,Yes
CUST00391,28,Other,Telangana,Jio,38,199,28,39.35,342,36,Prepaid,2,14,7,1,4,No,No
CUST00392,18,Male,Rajasthan,Jio,22,999,30,32.77,380,20,Postpaid,0,0,10,0,5,No,No
CUST00393,32,Male,Uttar Pradesh,Jio,9,199,28,81.37,306,139,Prepaid,0,8,6,1,5,No,No
CUST00394,53,Female,Rajasthan,Vi,97,199,28,11.19,496,81,Prepaid,4,29,0,2,2,Yes,No
CUST00395,24,Male,Maharashtra,Jio,3,199,28,20.78,278,102,Prepaid,0,4,4,1,5,No,No
CUST00396,18,Female,West Bengal,Airtel,35,999,30,30.23,437,184,Postpaid,2,14,1,2,4,No,Yes
CUST00397,53,Female,Tamil Nadu,Jio,34,799,28,23.67,599,14,Postpaid,0,5,1,0,5,No,No
CUST00398,29,Male,Uttar Pradesh,Airtel,2,399,28,10.1,446,39,Prepaid,3,24,5,4,2,Yes,No
CUST00399,35,Female,Tamil Nadu,Vi,7,199,35,93.01,908,13,Prepaid,0,6,6,0,5,No,No
CUST00400,44,Female,Tamil Nadu,Airtel,7,1499,30,27.52,599,41,Postpaid,1,5,0,1,4,No,Yes
CUST00401,41,Male,Gujarat,Vi,12,499,28,29.36,1402,90,Postpaid,8,32,3,5,2,No,Yes
CUST00402,44,Female,Karnataka,Jio,24,239,28,41.01,259,82,Prepaid,0,5,0,0,5,No,No
CUST00403,46,Male,Gujarat,BSNL,19,299,35,25.48,308,41,Prepaid,2,15,4,1,4,No,Yes
CUST00404,18,Female,Gujarat,Vi,4,399,28,38.64,998,44,Prepaid,1,7,10,1,4,No,Yes
CUST00405,18,Male,Punjab,Airtel,103,499,45,15.24,39,45,Postpaid,5,19,9,3,1,No,Yes
CUST00406,49,Female,Gujarat,Airtel,13,99,45,13.33,470,79,Prepaid,1,13,1,1,4,No,No
CUST00407,26,Male,Karnataka,BSNL,28,399,14,35.2,1186,24,Prepaid,0,4,15,1,4,Yes,No
CUST00408,27,Male,Rajasthan,Airtel,1,239,28,32.45,407,33,Prepaid,0,3,5,2,3,No,No
CUST00409,20,Female,Uttar Pradesh,Vi,49,299,28,20.26,867,24,Prepaid,1,5,5,2,4,No,No
CUST00410,30,Male,Gujarat,Airtel,12,199,35,26.41,716,93,Prepaid,1,4,9,1,4,No,Yes
CUST00411,31,Male,West Bengal,Jio,28,99,21,37.04,307,53,Prepaid,9,19,0,5,1,No,Yes
CUST00412,24,Female,West Bengal,Vi,27,499,45,22.96,286,59,Prepaid,9,34,0,5,1,No,Yes
CUST00413,22,Female,Gujarat,Airtel,13,799,30,17.24,316,54,Postpaid,2,11,0,2,5,No,No
CUST00414,39,Male,Karnataka,Airtel,17,1199,30,16.77,206,72,Postpaid,0,13,2,0,5,No,No
CUST00415,25,Female,Kerala,Airtel,20,149,28,35.05,388,140,Prepaid,4,24,7,3,2,No,Yes
CUST00416,28,Male,Madhya Pradesh,Jio,52,239,14,7.0,1399,25,Prepaid,2,5,6,2,3,Yes,Yes
CUST00417,18,Male,Uttar Pradesh,Vi,120,399,28,24.31,697,40,Prepaid,0,7,2,1,5,No,No
CUST00418,58,Male,Maharashtra,BSNL,53,699,28,10.8,685,14,Postpaid,1,9,7,2,5,No,No
CUST00419,46,Female,Delhi,BSNL,61,499,30,9.36,504,27,Postpaid,1,5,13,3,3,No,Yes
CUST00420,29,Female,Rajasthan,Jio,100,299,21,30.62,553,38,Prepaid,0,10,11,0,4,No,No
CUST00421,24,Female,Gujarat,Airtel,18,2499,30,13.45,297,128,Postpaid,0,7,0,2,4,No,No
CUST00422,35,Female,Tamil Nadu,Vi,119,399,21,45.12,361,20,Prepaid,0,13,3,0,4,No,No
CUST00423,35,Male,Rajasthan,Airtel,44,799,28,70.96,191,67,Prepaid,0,0,7,0,5,No,No
CUST00424,20,Male,Karnataka,Airtel,47,199,28,13.44,274,25,Prepaid,0,0,22,1,3,No,No
CUST00425,18,Male,West Bengal,BSNL,37,699,28,8.99,903,28,Postpaid,0,1,17,1,5,No,No
CUST00426,29,Male,Madhya Pradesh,Airtel,62,799,21,21.95,1219,14,Prepaid,0,5,0,0,5,No,No
CUST00427,18,Male,Karnataka,Airtel,13,699,28,32.06,620,6,Postpaid,1,9,8,1,4,No,No
CUST00428,37,Female,Madhya Pradesh,Jio,16,1199,30,12.7,342,36,Postpaid,5,12,6,5,2,No,Yes
CUST00429,37,Male,Maharashtra,Jio,25,399,14,3.7,290,141,Prepaid,2,10,15,2,4,No,No
CUST00430,23,Male,Madhya Pradesh,Jio,47,599,28,59.6,1027,31,Prepaid,0,7,0,1,5,No,No
CUST00431,29,Male,Gujarat,BSNL,15,399,28,14.56,383,50,Prepaid,5,19,8,3,2,Yes,Yes
CUST00432,56,Female,Maharashtra,Airtel,52,399,60,72.66,297,70,Postpaid,0,3,0,1,5,No,No
CUST00433,44,Female,Uttar Pradesh,Airtel,73,149,35,72.34,948,15,Prepaid,7,31,15,4,1,No,Yes
CUST00434,30,Male,Tamil Nadu,Vi,12,599,28,26.82,410,36,Prepaid,0,13,13,0,4,No,Yes
CUST00435,63,Male,Telangana,Airtel,9,399,35,15.64,600,18,Postpaid,8,23,0,6,1,No,Yes
CUST00436,21,Female,Delhi,Airtel,26,699,28,12.78,125,29,Postpaid,4,10,8,3,3,No,Yes
CUST00437,25,Male,Karnataka,Jio,49,239,28,21.48,1113,10,Prepaid,7,30,3,4,1,No,Yes
CUST00438,34,Female,Tamil Nadu,Vi,77,799,35,24.03,1515,55,Postpaid,1,12,0,2,4,No,No
CUST00439,18,Female,Tamil Nadu,Jio,94,99,45,14.74,951,176,Prepaid,3,16,6,3,3,No,No
CUST00440,56,Male,Karnataka,Jio,6,149,28,39.85,819,106,Prepaid,0,4,2,0,5,No,No
CUST00441,37,Male,Uttar Pradesh,Jio,19,149,28,12.63,29,81,Prepaid,0,3,3,2,5,No,No
CUST00442,26,Other,West Bengal,Jio,8,399,30,31.86,569,130,Postpaid,2,8,7,3,3,No,No
CUST00443,40,Male,Madhya Pradesh,Jio,113,799,28,13.18,1376,94,Prepaid,2,1,6,3,4,No,No
CUST00444,37,Male,Punjab,Airtel,20,199,28,15.83,352,83,Prepaid,0,7,0,4,4,No,No
CUST00445,31,Female,Karnataka,Jio,42,499,28,50.38,708,15,Prepaid,2,10,5,2,4,No,No
CUST00446,20,Female,Uttar Pradesh,Airtel,61,1999,28,29.25,434,74,Postpaid,0,5,25,0,5,Yes,No
CUST00447,18,Other,Delhi,Jio,36,399,90,42.63,294,51,Prepaid,0,5,6,1,4,No,No
CUST00448,61,Female,Uttar Pradesh,Jio,44,299,35,5.19,532,76,Prepaid,0,1,5,0,5,No,Yes
CUST00449,19,Male,Tamil Nadu,Airtel,12,299,35,27.0,396,89,Prepaid,9,28,24,5,1,Yes,Yes
CUST00450,55,Male,Punjab,BSNL,64,299,28,40.24,669,76,Prepaid,2,16,0,1,3,No,No
CUST00451,25,Female,Uttar Pradesh,Vi,108,499,28,11.42,711,93,Prepaid,10,38,0,6,1,No,Yes
CUST00452,44,Male,Kerala,Others,19,2999,30,26.42,320,23,Postpaid,3,14,5,2,3,No,No
CUST00453,41,Male,Madhya Pradesh,Airtel,75,199,28,23.09,794,44,Prepaid,4,20,3,2,3,No,No
CUST00454,43,Female,Telangana,Airtel,23,1999,30,11.85,791,79,Postpaid,1,3,2,2,4,No,Yes
CUST00455,44,Male,Madhya Pradesh,Airtel,39,199,21,31.43,344,66,Prepaid,1,7,25,2,4,No,No
CUST00456,18,Male,Tamil Nadu,Airtel,31,149,35,9.4,329,23,Prepaid,6,14,26,5,1,No,Yes
CUST00457,27,Male,Karnataka,Jio,24,599,28,18.32,947,90,Prepaid,2,7,28,2,4,No,No
CUST00458,19,Male,Delhi,Airtel,54,239,28,27.07,1377,16,Prepaid,3,11,29,2,4,No,No
CUST00459,37,Male,Maharashtra,Airtel,5,699,35,35.26,854,30,Postpaid,4,17,0,3,3,No,No
CUST00460,19,Male,Tamil Nadu,Airtel,31,299,35,10.31,744,15,Prepaid,0,13,7,0,5,No,No
CUST00461,18,Male,Tamil Nadu,Airtel,37,239,28,17.69,1032,12,Prepaid,6,32,0,3,2,No,Yes
CUST00462,32,Female,Tamil Nadu,Jio,41,199,28,62.34,619,76,Prepaid,2,11,19,4,4,No,No
CUST00463,18,Female,Punjab,Jio,5,99,28,11.42,411,30,Prepaid,0,1,1,0,5,No,No
CUST00464,38,Female,Telangana,Jio,14,149,28,17.46,1574,189,Prepaid,1,6,3,3,4,No,No
CUST00465,20,Female,Gujarat,Others,111,299,28,20.54,725,3,Prepaid,0,4,0,0,5,No,No
CUST00466,25,Male,Delhi,Jio,73,1499,35,11.47,981,54,Postpaid,1,7,0,1,3,No,No
CUST00467,18,Male,Delhi,Jio,40,599,28,9.81,793,73,Prepaid,1,6,10,1,4,No,No
CUST00468,55,Female,Delhi,BSNL,5,299,28,13.38,317,47,Prepaid,0,0,5,0,5,No,No
CUST00469,18,Male,West Bengal,Airtel,4,299,28,24.45,599,31,Prepaid,1,1,3,1,5,No,No
CUST00470,31,Female,Tamil Nadu,Jio,39,799,30,11.4,556,61,Postpaid,3,4,0,2,3,No,No
CUST00471,18,Male,Rajasthan,Airtel,118,199,28,33.79,486,15,Prepaid,2,5,9,3,5,Yes,No
CUST00472,25,Female,Madhya Pradesh,Jio,45,239,60,58.65,484,88,Prepaid,2,11,2,3,3,Yes,Yes
CUST00473,56,Male,Madhya Pradesh,Jio,33,499,28,17.17,684,145,Prepaid,8,31,0,4,1,No,Yes
CUST00474,39,Female,Maharashtra,Jio,86,239,28,31.85,720,118,Prepaid,5,27,7,4,1,No,Yes
CUST00475,26,Male,Uttar Pradesh,Airtel,33,199,28,7.02,421,15,Prepaid,7,30,4,4,2,Yes,Yes
CUST00476,35,Other,Delhi,Vi,77,499,28,17.53,268,23,Postpaid,2,7,0,1,3,No,No
CUST00477,28,Male,Karnataka,Airtel,68,1499,45,13.21,1629,76,Postpaid,3,16,3,2,2,No,No
CUST00478,34,Male,Maharashtra,Airtel,6,149,28,33.4,1386,26,Prepaid,2,10,13,1,4,No,No
CUST00479,44,Female,Tamil Nadu,Jio,7,299,28,9.29,380,9,Prepaid,0,0,3,1,4,No,No
CUST00480,31,Male,Delhi,Jio,101,299,28,8.9,781,98,Prepaid,3,19,1,4,2,No,No
